game_id,title,rating,bayes_rating,std,category,mechanic
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Science Fiction,Dice Rolling
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Science Fiction,Grid Movement
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Science Fiction,Income
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Science Fiction,Kill Steal
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Science Fiction,Modular Board
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Science Fiction,Passed Action Token
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Science Fiction,Player Elimination
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Science Fiction,Tile Placement
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Science Fiction,Variable Player Powers
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Space Exploration,Alliances
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Space Exploration,Area Majority / Influence
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Space Exploration,Area Movement
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Space Exploration,Area-Impulse
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Space Exploration,Critical Hits and Failures
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Space Exploration,Dice Rolling
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Space Exploration,Grid Movement
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Space Exploration,Income
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Space Exploration,Kill Steal
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Space Exploration,Modular Board
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Space Exploration,Passed Action Token
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Space Exploration,Player Elimination
